obsid,uid,gp_id,designation,obsdate,lmjd,mjd,planid,spid,fiberid,ra_obs,dec_obs,snru,snrg,snrr,snri,snrz,class,subclass,z,z_err,ps_id,mag_ps_g,mag_ps_r,mag_ps_i,mag_ps_z,mag_ps_y,gaia_source_id,gaia_g_mean_mag,fibertype,offsets,offsets_v,ra,dec,fibermask,with_norm_flux,ra_epoch2000,dec_epoch2000,errHalfMaj,errHalfMin,errPosAng,source_id,ra_gedr3,ra_error,dec_gedr3,dec_error,parallax,parallax_error,parallax_over_error,pm,pmra,pmra_error,pmdec,pmdec_error,astrometric_n_good_obs_al,astrometric_gof_al,astrometric_chi2_al,astrometric_excess_noise,astrometric_excess_noise_sig,astrometric_params_solved,pseudocolour,pseudocolour_error,visibility_periods_used,ruwe,duplicated_source,phot_g_mean_flux,phot_g_mean_flux_error,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_flux_error,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,phot_bp_rp_excess_factor,bp_rp,dr2_radial_velocity,dr2_radial_velocity_error,dr2_rv_nb_transits,dr2_rv_template_teff,dr2_rv_template_logg,panstarrs1,sdssdr13,skymapper2,urat1,phot_g_mean_mag_error,phot_bp_mean_mag_error,phot_rp_mean_mag_error,phot_g_mean_mag_corrected,phot_g_mean_mag_error_corrected,phot_g_mean_flux_corrected,phot_bp_rp_excess_factor_corrected,ra_epoch2000_error,dec_epoch2000_error,ra_dec_epoch2000_corr,angDist,rv_opt,rv_err,rv_best,ccfmax,success,imod,status
279512099,G17324290728288,375258783075313152,J004931.12+415820.1,2014-12-12,57004,57003,M31011N40M1,12,99,12.379668,41.972273,0.6700000166893005,3.809999942779541,4.260000228881836,9.25,6.340000152587891,QSO,Non,1.7111300230026245,-9999.0,158360123796697372,19.066099166870117,18.72480010986328,18.03809928894043,18.007600784301758,17.94849967956543,375258783075313152,18.09647560119629,Obj,0,0.0,12.379668,41.972273,0,0,12.37966453378,41.97226950975,0.0023427000269293785,0.0016011999687179923,96.91999816894531,375258783075313152,12.37966576098,0.1318,41.97226914557,0.0859,0.02,0.1431,0.14,0.221,0.205,0.141,-0.082,0.099,347,2.0542,414.91,0.426,1.956,31,,,19,1.079,False,1087.32,2.70536,18.096476,520.897,11.688,18.546663,820.558,17.462622,1.234,1.084042,,,0,,,158360123796697372,1237659930535986198,,660012657,0.003859,0.024521,0.013955,18.096476,0.003859,1087.32,0.009,2.3337,1.6144,-0.0928,0.015619,-227.64877319335938,nan,-220.0,0.08821239137809228,True,591,0
279512156,G17322972547609,375172338268966016,J005256.46+415343.4,2014-12-12,57004,57003,M31011N40M1,12,156,13.235273,41.895411,2.809999942779541,10.59000015258789,11.460000038146973,16.440000534057617,11.649999618530273,QSO,Non,0.786516010761261,0.00021857999672647566,158270132346254507,21.276199340820312,-999.0,-999.0,-999.0,-999.0,375172338268966016,17.676925659179688,Obj,0,0.0,13.235273,41.895411,0,0,13.23526943414,41.89540701903,0.0014355999883264303,0.0011077000526711345,82.47000122070312,375172338268966016,13.23526990815,0.0829,41.89540667609,0.0597,0.1256,0.0951,1.3198,0.111,0.079,0.087,-0.077,0.068,380,-1.733,342.46,0.0,0.0,31,,,19,0.937,False,1600.21,2.93524,17.676926,922.384,11.9829,17.926264,949.046,17.304678,1.169,0.621586,,,0,,,158270132352695119,1237659934294278447,,660013553,0.0034,0.014378,0.013664,17.676926,0.0034,1600.21,-0.017,1.4306,1.1141,0.0679,0.017225,-703.1672201156616,nan,-690.0,0.10507052794699953,True,495,0
279512169,G17322967434254,375171887296826496,J005312.71+415525.5,2014-12-12,57004,57003,M31011N40M1,12,169,13.302967,41.923773,1.2000000476837158,2.7100000381469727,3.7300000190734863,5.889999866485596,3.9600000381469727,QSO,Non,1.4582799673080444,0.00036517000989988446,158300133034469930,-999.0,-999.0,-999.0,20.608699798583984,-999.0,375171887296826496,19.06868553161621,Obj,0,0.0,13.302967,41.923773,0,0,13.30296391809,41.92376863088,0.003568100044503808,0.002850899938493967,80.2300033569336,375171887296826496,13.3029640667,0.195,41.92376993626,0.1445,-0.2507,0.2455,-1.0214,0.295,0.025,0.216,0.294,0.176,371,-1.0755,353.59,0.0,0.0,31,,,18,0.96,False,444.092,1.52054,19.068686,240.245,6.71917,19.386906,264.054,18.693663,1.136,0.693243,,,0,,,158300133029549128,1237659934294343739,,660013631,0.004627,0.030494,0.035667,19.068686,0.004627,444.092,-0.056,3.5495,2.874,0.0755,0.017763,280.48268127441406,nan,280.0,0.11852479864711576,True,525,0
279513077,G17325010260782,374310046274755456,J005356.00+405245.6,2014-12-12,57004,57003,M31011N40M1,13,77,13.48337,40.879339,1.2200000286102295,6.369999885559082,7.309999942779541,10.020000457763672,6.579999923706055,QSO,Non,0.42523398995399475,0.00012155999866081402,157050134833175839,18.098100662231445,17.99180030822754,17.963699340820312,17.866600036621094,17.35460090637207,374310046274755456,18.137592315673828,Obj,0,0.0,13.48337,40.879339,0,0,13.48333361027,40.87934382744,0.0018788999877870083,0.0014486999716609716,90.18000030517578,374310046274755456,13.48333449316,0.102,40.87934382252,0.0781,-0.15,0.124,-1.2096,0.15,0.15,0.115,-0.001,0.089,397,0.569,424.73,0.0,0.0,31,,,20,1.02,False,1046.91,2.73866,18.137592,686.318,14.3679,18.247229,743.657,17.569464,1.366,0.677765,,,0,,,157050134833175839,1237673074745934122,,655013457,0.003957,0.0229,0.012793,18.137592,0.003957,1046.91,0.175,1.8789,1.4487,-0.0016,0.100563,18.63568115234375,nan,20.0,0.1439849051904355,True,377,0
279513090,G17325015326661,374203080113411328,J005413.95+404711.9,2014-12-12,57004,57003,M31011N40M1,13,90,13.558156,40.786659,0.3799999952316284,1.7400000095367432,1.7100000381469727,3.130000114440918,2.3299999237060547,QSO,Non,-9999.0,-9999.0,156940135581654643,19.915199279785156,19.52829933166504,19.167499542236328,19.132200241088867,18.989700317382812,374203080113411328,19.204425811767578,Obj,0,0.0,13.558156,40.786659,0,0,13.55812665918,40.78665478887,0.003926500212401152,0.0029718999285250902,93.16000366210938,374203080113411328,13.55812834957,0.2248,40.78665456057,0.1484,-0.4638,0.2652,-1.7486,0.293,0.288,0.239,-0.051,0.182,369,0.2584,388.93,0.0,0.03732,31,,,19,1.009,False,391.901,2.25406,19.204426,214.689,8.64298,19.50902,268.778,18.674412,1.234,0.834608,,,0,,,156940135581654643,1237673074745934432,,,0.006826,0.043799,0.028681,19.204426,0.006826,391.901,0.031,3.9239,2.9753,-0.031,0.081399,-886.7170562744141,nan,-880.0,0.07731792067082545,True,364,0
279513108,G17325042583361,375080181155600768,J005334.26+412615.5,2014-12-12,57004,57003,M31011N40M1,13,108,13.392755,41.437655,0.5799999833106995,4.409999847412109,5.980000019073486,7.110000133514404,3.509999990463257,QSO,Non,2.341670036315918,0.00021957000717520714,157720133927325818,18.806800842285156,18.747600555419922,18.738800048828125,18.516199111938477,18.337499618530273,375080181155600768,18.582883834838867,Obj,0,0.0,13.392755,41.437655,0,0,13.39275130999,41.43765202641,0.0028522999491542578,0.002216000109910965,96.9800033569336,375080181155600768,13.39275001236,0.1513,41.43765135694,0.1138,0.0326,0.2017,0.1617,0.266,-0.219,0.175,-0.151,0.136,374,1.3974,426.63,0.49,1.458,31,,,19,1.051,False,694.693,2.91761,18.582884,407.904,11.3288,18.812147,388.287,18.275015,1.146,0.537132,,,0,,,157720133927325818,1237673075283001845,,658013829,0.005328,0.030283,0.031632,18.582884,0.005328,694.693,-0.035,2.844,2.2267,-0.0614,0.014621,-455.5491256713867,nan,-450.0,0.10577788604063493,True,52,0
279513239,G17324866856979,375042389738719616,J005129.12+412314.0,2014-12-12,57004,57003,M31011N40M1,13,239,12.871372,41.387243,0.2199999988079071,2.5799999237060547,4.860000133514404,8.75,5.679999828338623,QSO,Non,0.1388709992170334,2.3669999791309237e-05,157660128713294697,-999.0,-999.0,-999.0,-999.0,19.735000610351562,375042389738719616,19.241539001464844,Obj,0,0.0,12.871372,41.387243,0,0,12.87130566735,41.38725910587,0.0049045998603105545,0.0036981001030653715,99.04000091552734,375042389738719616,12.87130660782,0.2535,41.38725980985,0.1985,-0.1014,0.317,-0.3197,0.224,0.159,0.297,0.158,0.226,372,1.8011,434.16,0.817,1.798,95,1.4195,0.0597,20,1.066,False,379.794,4.34811,19.238495,306.515,13.25,19.122414,475.896,18.054115,2.06,1.068298,,,0,,,157660128712855340,1237659934294016799,,657012886,0.012732,0.047017,0.040328,19.241532,0.012766,378.734,0.837,4.8784,3.7326,-0.0884,0.188308,291.46789932250977,nan,290.0,0.08196883628589605,True,539,0
279514074,G17332359863038,380826679892960384,J003546.30+404620.3,2014-12-12,57004,57003,M31011N40M1,14,74,8.9429276,40.772318,1.6299999952316284,7.110000133514404,11.479999542236328,14.640000343322754,7.449999809265137,QSO,Non,2.9811599254608154,0.00039366999408230186,156920089429617413,18.52669906616211,18.244800567626953,18.11009979248047,18.144500732421875,18.05190086364746,380826679892960384,18.28450584411621,Obj,0,0.0,8.9429276,40.772318,0,0,8.94293046103,40.77229921976,0.0027423000428825617,0.002037900034338236,90.66999816894531,380826679892960384,8.94293105194,0.1514,40.77230035181,0.101,0.0577,0.1646,0.3507,0.274,0.101,0.165,0.255,0.125,312,0.4629,331.3,0.218,0.4135,31,,,17,1.018,False,914.418,2.50862,18.284506,494.262,10.6066,18.60365,571.667,17.855038,1.166,0.748611,,,0,,,156920089429617413,1237659932145484538,,654008313,0.004058,0.023466,0.014949,18.284506,0.004058,914.418,-0.03,2.7422,2.038,-0.0071,0.068057,-884.6619997024536,nan,-890.0,0.1773061253690252,True,538,0
279514086,G17332431567535,381416116909923456,J003713.60+413513.4,2014-12-12,57004,57003,M31011N40M1,14,86,9.3066943,41.58708,0.6600000262260437,2.4800000190734863,3.140000104904175,4.730000019073486,3.0799999237060547,QSO,Non,1.820099949836731,0.0008527599857188761,157900093066875088,19.207199096679688,19.09429931640625,18.767499923706055,18.807199478149414,18.744699478149414,381416116909923456,19.065967559814453,Obj,0,0.0,9.3066943,41.58708,0,0,9.30669759496,41.58707985382,0.0038723000325262547,0.003625399898737669,86.43000030517578,381416116909923456,9.30669650017,0.2143,41.58708010699,0.1709,0.1566,0.2591,0.6046,0.193,-0.184,0.235,0.057,0.221,302,0.3666,320.29,0.138,0.0623,31,,,19,1.014,False,445.205,2.04251,19.065968,228.721,6.2474,19.440275,292.896,18.581112,1.172,0.859163,,,0,,,157900093066875088,1237659936977715702,,,0.005692,0.029787,0.022407,19.065968,0.005692,445.205,-0.033,3.8714,3.6264,0.0082,0.008888,317.02745819091797,nan,310.0,0.06990768352624757,True,573,0
279514161,G17332590236793,381399074479323776,J003629.80+410502.2,2014-12-12,57004,57003,M31011N40M1,14,161,9.124206,41.083951,0.6100000143051147,2.440000057220459,3.5999999046325684,3.450000047683716,2.380000114440918,QSO,Non,2.3555500507354736,0.0004868099931627512,157300091241511404,20.111499786376953,20.19879913330078,19.757400512695312,19.75029945373535,19.459199905395508,381399074479323776,19.642017364501953,Obj,0,0.0,9.124206,41.083951,64,0,9.12419056589,41.08393856759,0.005304399877786636,0.00448619993403554,51.34000015258789,381399074479323776,9.12419120673,0.2481,41.08393882852,0.2324,-0.7436,0.3361,-2.2124,0.124,0.109,0.31,0.059,0.296,332,0.9614,371.61,0.7,0.822,31,,,18,1.037,False,261.903,1.48262,19.642017,168.295,12.2076,19.773367,138.697,19.392725,1.172,0.380642,,,0,,,157300091241511404,1237659932145681026,,,0.006736,0.078806,0.071487,19.642017,0.006736,261.903,0.0,5.0011,4.822,0.162,0.061295,-180.4178924560547,nan,-180.0,0.0889618846032276,True,538,0
279514178,G17332365578314,381032009395139328,J003457.50+405951.0,2014-12-12,57004,57003,M31011N40M1,14,178,8.7395868,40.997522,0.4399999976158142,1.6799999475479126,1.6399999856948853,3.630000114440918,2.0799999237060547,QSO,Non,1.3631199598312378,0.0013189200544729829,157190087404547581,22.36079978942871,-999.0,20.933900833129883,-999.0,-999.0,381032009395139328,19.532611846923828,Obj,0,0.0,8.7395868,40.997522,0,0,8.73958801002,40.99750820129,0.005007400177419186,0.004648400004953146,83.44999694824219,381032009395139328,8.73958854231,0.2833,40.99750921411,0.2373,0.3662,0.3507,1.044,0.245,0.09,0.304,0.228,0.282,315,-1.4068,290.21,0.0,0.0,31,,,18,0.943,False,289.669,1.69025,19.532612,155.952,7.22983,19.856064,201.625,18.986536,1.234,0.869528,,,0,,,157190087396157619,1237659936977388346,,,0.006909,0.050411,0.054311,19.532612,0.006909,289.669,0.029,5.0029,4.6532,0.0169,0.049784,-892.0380668640137,nan,-890.0,0.08526117664280015,True,52,0
279514202,G17332595021358,381046268686901632,J003507.58+411947.3,2014-12-12,57004,57003,M31011N40M1,14,202,8.7816113,41.329816,0.41999998688697815,2.6500000953674316,2.3399999141693115,4.849999904632568,2.6500000953674316,QSO,Non,1.8637800216674805,0.0003831899957731366,157590087817706763,-999.0,-999.0,-999.0,20.350000381469727,-999.0,381046268686901632,18.848388671875,Obj,0,0.0,8.7816113,41.329816,64,0,8.78160049597,41.32981426217,0.003171199932694435,0.0027195001021027565,81.3499984741211,381046268686901632,8.78160149613,0.16,41.32981409798,0.1435,-0.1789,0.2061,-0.8679,0.173,0.169,0.193,-0.037,0.166,350,-0.3594,351.7,0.0,0.0,31,,,18,0.985,False,543.99,4.12248,18.848389,327.323,14.4264,19.051102,316.524,18.49688,1.184,0.554222,,,0,,,157590087815966432,1237659932682551511,,,0.008677,0.047934,0.034754,18.848389,0.008677,543.99,0.001,3.1617,2.7305,0.0458,0.029869,-113.0203857421875,nan,-120.0,0.0959150316657973,True,636,0
279515032,L17332837671869,279515032,J004429.50+420542.7,2014-12-12,57004,57003,M31011N40M1,15,32,11.122917,42.095222,4.929999828338623,20.280000686645508,18.559999465942383,18.850000381469727,11.0,STAR,A3,-0.0005125399911776185,9.350000254926272e-06,158510111233534353,-999.0,-999.0,-999.0,19.624799728393555,19.465999603271484,387316852218682368,18.1001033782959,Obj,0,0.0,11.122917,42.095222,0,0,11.12278246366,42.09517986273,0.002296899911016226,0.0016090000281110406,97.0,387316852218682368,11.12278343476,0.1299,42.09518013546,0.0847,0.1742,0.1466,1.1888,0.173,0.162,0.138,0.061,0.099,334,0.8081,364.8,0.0,0.0,31,,,19,1.031,False,1083.69,1.57242,18.100103,775.436,10.125,18.114677,585.35,17.829357,1.256,0.28532,,,0,,,158510111227944846,1237659931609530575,,661011294,0.003174,0.014449,0.016644,18.100103,0.003174,1083.69,0.089,2.2882,1.6214,-0.0876,0.390092,-181.61375427246094,nan,-180.0,0.38098024876286285,True,450,0
279515033,L17332843662026,279515033,J004457.31+415809.9,2014-12-12,57004,57003,M31011N40M1,15,33,11.238792,41.969417,1.0700000524520874,12.819999694824219,17.329999923706055,24.389999389648438,15.239999771118164,STAR,G2,-0.00036686999374069273,1.126000006479444e-05,158360112390623997,21.23590087890625,-999.0,-999.0,-999.0,-999.0,387312179294127744,18.276395797729492,Obj,0,0.0,11.238792,41.969417,0,0,11.23870895363,41.96936896821,0.0025148000568151474,0.001754599972628057,93.69999694824219,387312179294127744,11.23870775709,0.1147,41.96936799739,0.0896,-0.027,0.1434,-0.1883,0.296,-0.2,0.154,-0.218,0.108,354,0.8598,387.11,0.0,2.152e-15,31,,,19,1.032,False,921.273,1.28186,18.276396,490.456,9.23757,18.612041,622.567,17.76243,1.208,0.849611,,,0,,,158360112386713850,,,660011345,0.003142,0.020639,0.016694,18.276396,0.003142,921.273,0.004,2.5121,1.7584,-0.0474,0.281618,-110.15223693847656,nan,-110.0,0.31505063200882855,True,364,0
279515042,L17332837251800,279515042,J004411.67+415654.8,2014-12-12,57004,57003,M31011N40M1,15,42,11.048625,41.948583,2.2899999618530273,20.6299991607666,22.81999969482422,29.079999923706055,18.219999313354492,STAR,F3,-0.00030401028925552964,0.00015270560106728226,158330110485168901,17.994600296020508,17.768299102783203,17.698200225830078,17.706499099731445,17.669300079345703,387314240878399872,17.780075073242188,Obj,0,0.0,11.048625,41.948583,0,1,11.04852540045,41.94856102087,0.001980900065973401,0.0016119000501930714,92.77999877929688,387314240878399872,11.04852258653,0.0953,41.94856092138,0.093,0.1508,0.1299,1.1615,0.471,-0.471,0.122,-0.022,0.098,304,4.2389,431.38,0.489,3.526,31,,,18,1.177,False,1455.18,2.02428,17.780075,863.05,10.6288,17.998451,879.332,17.387512,1.197,0.610939,,,0,,,158330110485168901,1237659931609466769,,660010914,0.003142,0.013659,0.013287,17.780075,0.003142,1455.18,0.011,1.9801,1.6128,-0.0201,0.278167,-75.49114990234375,nan,-80.0,0.39477942733159443,True,3,0
279515107,L17324404881864,279515107,J004434.74+412642.0,2014-12-12,57004,57003,M31011N40M1,15,107,11.14475,41.445,1.9500000476837158,20.3700008392334,30.700000762939453,44.15999984741211,32.060001373291016,STAR,F9,-0.0003285272978246212,0.00010780790034914389,157730111441954487,-999.0,-999.0,20.77440071105957,-999.0,-999.0,369281704725692672,17.937286376953125,Obj,0,0.0,11.14475,41.445,0,1,11.14472913989,41.44495514737,0.002104999963194132,0.0017363999504595995,38.150001525878906,369281704725692672,11.14472967626,0.1043,41.44495393618,0.1,0.3508,0.1477,2.3749,0.287,0.09,0.116,-0.273,0.12,282,1.5785,326.4,0.357,1.522,95,1.5744,0.0294,18,1.067,False,1263.16,1.62088,17.933718,614.139,8.51967,18.367876,856.653,17.415882,1.164,0.951994,,,0,,,157730111447064571,,,658011384,0.003088,0.015318,0.011835,17.937283,0.00309,1259.02,-0.048,1.8856,1.9725,0.1849,0.171,-84.06539154052734,nan,-90.0,0.46846102143495605,True,414,0
279515182,L17324394522334,279515182,J004409.82+413412.0,2014-12-12,57004,57003,M31011N40M1,15,182,11.040917,41.57,1.6799999475479126,16.719999313354492,24.59000015258789,36.77000045776367,28.6200008392334,STAR,G7,-0.0004207500023767352,1.7829999706009403e-05,157880110417844609,-999.0,-999.0,21.171600341796875,20.931499481201172,-999.0,369286171488415872,18.728660583496094,Obj,0,0.0,11.040917,41.57,0,0,11.04088547018,41.56994589777,0.002583600115031004,0.002411399967968464,54.380001068115234,369286171488415872,11.04088698779,0.1538,41.56994584827,0.1369,0.2868,0.2072,1.3839,0.256,0.255,0.156,-0.011,0.151,323,1.156,360.96,0.176,0.1487,95,1.6369,0.0428,19,1.045,False,608.875,1.13391,18.726048,370.636,15.9097,18.916174,343.937,18.406698,1.174,0.509476,,,0,,,157880110408774527,,,658011178,0.003418,0.046689,0.049514,18.72866,0.003421,607.412,-0.006,2.5265,2.4712,0.0652,0.212476,-95.08955383300781,nan,-90.0,0.24740508895033406,True,644,0
279515230,L17332758455659,279515230,J004148.54+412537.8,2014-12-12,57004,57003,M31011N40M1,15,230,10.45225,41.427194,3.9600000381469727,14.260000228881836,13.75,18.780000686645508,12.09000015258789,STAR,F2,-0.0008644500048831105,2.499999936844688e-05,157710104518823628,-999.0,-999.0,18.14900016784668,-999.0,-999.0,381279300734895488,18.690025329589844,Obj,0,0.0,10.45225,41.427194,0,0,10.45214502018,41.42718787954,0.004863000009208918,0.00299849989823997,99.56999969482422,381279300734895488,10.45214480475,0.2752,41.42718658136,0.1652,0.1172,0.261,0.4491,0.294,-0.036,0.288,-0.292,0.186,276,1.1564,309.33,0.49,0.9828,95,1.6192,0.0468,17,1.049,False,629.106,1.47702,18.690557,463.815,13.9653,18.672682,282.299,18.621122,1.186,0.051559,,,0,,,157710104521373280,,,658010197,0.003754,0.03281,0.061809,18.690025,0.003753,629.414,0.03,4.8212,3.0653,-0.1626,0.284224,-319.802978515625,nan,-320.0,0.16322189394913272,True,372,0
279516128,L17333192054908,416128,J004058.81+424317.4,2014-12-12,57004,57003,M31011N40M1,16,128,10.245077,42.721518,1.8300000429153442,14.109999656677246,22.3799991607666,26.59000015258789,17.540000915527344,STAR,G9,-0.0002334099990548566,1.7489999663666822e-05,159260102455566853,-999.0,-999.0,-999.0,20.666799545288086,-999.0,387407841102092672,16.182832717895508,Obj,0,0.0,10.245077,42.721518,0,0,10.24507004523,42.7215176287,0.0023101000115275383,0.0017924000276252627,94.98999786376953,387407836808349568,10.24506980845,0.1182,42.72151797174,0.0871,-0.0355,0.135,-0.263,0.087,-0.039,0.142,0.077,0.11,305,1.3154,346.42,0.385,1.683,31,,,17,1.053,False,1138.6,7.77977,18.046438,753.126,30.7921,18.146374,692.403,17.646997,1.27,0.499376,,,0,,,159260102450686481,1237659932683337803,,,0.007914,0.044479,0.041159,18.046438,0.007914,1138.6,0.09,2.3066,1.7969,-0.0444,0.018442,-74.26141357421875,nan,-80.0,0.2538723609088421,True,414,0
279516136,L17333401415287,279516136,J003918.01+423409.7,2014-12-12,57004,57003,M31011N40M1,16,136,9.8250682,42.569368,1.8799999952316284,15.529999732971191,21.579999923706055,26.450000762939453,15.020000457763672,STAR,F9,-0.0002834628103300929,0.00013516019680537283,159080098249903407,-999.0,-999.0,21.308799743652344,-999.0,-999.0,381585342917757312,17.428129196166992,Obj,0,0.0,9.8250682,42.569368,0,1,9.82505405654,42.56938014033,0.001437600003555417,0.0012612000573426485,90.0,381585342917757312,9.8250533391,0.081,42.5693803992,0.0692,0.2104,0.099,2.1246,0.132,-0.119,0.087,0.058,0.077,316,1.4274,361.31,0.224,1.146,31,,,19,1.057,False,2012.31,1.81634,17.42813,1073.1,9.92731,17.76194,1271.46,16.98714,1.165,0.774799,,,0,,,159080098250483904,,,663010195,0.002924,0.010425,0.011994,17.42813,0.002924,2012.31,-0.033,1.4376,1.2612,0.0,0.057587,-74.06305694580078,nan,-70.0,0.3800745414306972,True,570,0
283301136,G17324284036615,368752977069157248,J004449.96+390423.2,2014-12-21,57013,57012,M31011N40M2,1,136,11.208187,39.07312,1.840000033378601,8.430000305175781,6.929999828338623,7.059999942779541,4.25,STAR,G0,-0.00012388569302856922,5.7339701015735045e-05,154880112074957724,21.941200256347656,-999.0,-999.0,-999.0,-999.0,368752977069157248,17.266860961914062,Obj,0,0.0,11.208187,39.07312,0,1,11.20817441639,39.07311812691,0.001526899985037744,0.0010097000049427152,95.37999725341797,368752977069157248,11.20817582282,0.085,39.07311728208,0.0511,0.2971,0.0861,3.4481,0.311,0.246,0.092,-0.19,0.062,327,-1.5355,295.36,0.0,0.0,31,,,17,0.939,False,2334.55,1.74306,17.266861,1274.21,11.2354,17.575441,1516.82,16.795559,1.196,0.779882,,,0,,,154880112081698391,1237676442000556184,,646009687,0.002872,0.009972,0.008174,17.266861,0.002872,2334.55,-0.003,1.5231,1.0154,-0.0792,0.03581,-40.8656005859375,nan,-40.0,0.2579571636794371,True,220,0
283302029,G17189675372636,368668688334817792,J003802.80+391931.9,2014-12-21,57013,57012,M31011N40M2,2,29,9.5116988,39.325536,0.5,1.899999976158142,2.2899999618530273,2.5899999141693115,1.100000023841858,STAR,G0,-4.602999979397282e-05,1.5690000509493984e-05,155190095116851256,17.979299545288086,17.63450050354004,17.763500213623047,17.74090003967285,17.65089988708496,368668688334817792,17.81608009338379,Obj,0,0.0,9.5116988,39.325536,0,0,9.51170013269,39.32552304095,0.0020308000966906548,0.0013991999439895153,95.66000366210938,368668688334817792,9.51169884063,0.1126,39.32552294155,0.0741,-0.0466,0.1115,-0.4177,0.226,-0.225,0.122,-0.022,0.086,312,-0.6475,302.57,0.0,0.0,31,,,18,0.973,False,1407.71,3.23132,17.81608,842.785,14.2052,18.02425,808.134,17.479187,1.173,0.545063,,,0,,,155190095116851256,1237659930534543466,,647008152,0.003715,0.018512,0.015682,17.81608,0.003715,1407.71,-0.009,2.0256,1.4067,-0.0746,0.0468,-10.3509521484375,nan,-10.0,0.13274940650468278,True,330,0
283302177,G17189695315072,368684356375555456,J003653.64+392638.8,2014-12-21,57013,57012,M31011N40M2,2,177,9.2235079,39.444129,0.17000000178813934,1.690000057220459,4.309999942779541,7.460000038146973,5.409999847412109,STAR,K5,-8.953000360634178e-05,9.790000149223488e-06,155330092242583595,-999.0,-999.0,20.95549964904785,-999.0,20.173900604248047,368684356375555456,17.626365661621094,Obj,0,0.0,9.2235079,39.444129,0,0,9.22350435116,39.44412754557,0.005013700108975172,0.0037827000487595797,84.69999694824219,368684356375555456,9.22350291897,0.2783,39.44412923105,0.2014,-0.4032,0.3367,-1.1973,0.454,-0.249,0.302,0.379,0.231,324,41.7931,3086.73,2.297,95.3,31,,,17,3.048,False,1676.49,6.73048,17.626366,910.447,9.57372,17.940405,1288.94,16.972317,1.312,0.968088,,,0,,,155330092235073621,1237659935366382311,,648007929,0.005157,0.011753,0.008925,17.626366,0.005157,1676.49,0.098,5.0045,3.7949,0.0524,0.011169,-20.18768310546875,nan,-20.0,0.24014234271099888,True,433,0
283303156,G17324628087543,381157388082044544,J004042.75+404838.8,2014-12-21,57013,57012,M31011N40M2,3,156,10.178125,40.81078,0.5699999928474426,3.430000066757202,4.480000019073486,8.949999809265137,7.880000114440918,STAR,K0,-0.001695179962553084,0.00010399999882793054,156970101778543930,-999.0,-999.0,-999.0,-999.0,-999.0,381157388082044544,19.23238754272461,Obj,0,0.0,10.178125,40.81078,64,0,10.17806205311,40.81078544285,0.004264600109308958,0.003508300054818392,64.18000030517578,381157388082044544,10.17806110672,0.2142,40.81078476279,0.189,-0.3227,0.2859,-1.1286,0.222,-0.161,0.255,-0.153,0.223,334,1.2148,392.52,0.144,0.05286,95,1.2516,0.0598,19,1.047,False,373.072,2.11421,19.257885,40.767,6.52257,21.312769,468.243,18.071716,1.364,3.241053,,,0,,,156970101780783560,,,655009834,0.006742,0.173736,0.026661,19.232294,0.006611,381.97,-0.152,4.1317,3.6638,0.1523,0.172629,-527.0885725021362,nan,-530.0,0.2357160633682282,True,175,0
283303180,L17324652795782,7003180,J004111.38+403151.8,2014-12-21,57013,57012,M31011N40M2,3,180,10.297417,40.531056,1.0399999618530273,9.039999961853027,10.569999694824219,17.110000610351562,12.550000190734863,STAR,K3,-0.00023232739476952702,2.4750499505898915e-05,156630102965957528,16.879600524902344,16.13800048828125,15.830699920654297,15.701199531555176,15.619400024414062,369138282880341760,16.173669815063477,Obj,0,0.0,10.297417,40.531056,0,1,10.29740400919,40.53102934334,0.004031000193208456,0.0033595000859349966,69.55999755859375,369138321533868160,10.29740464395,0.2273,40.5310302196,0.1621,-0.5087,0.2713,-1.8753,0.225,0.109,0.241,0.197,0.211,342,0.8071,374.29,0.0,0.0,95,1.7095,0.0565,18,1.03,False,410.453,0.999941,19.15421,321.902,12.593,19.069233,193.541,19.03096,1.256,0.038273,,,0,,,156630102974127876,,,,0.003819,0.042566,0.069976,19.153678,0.003819,410.654,0.1,3.9552,3.4485,0.1191,0.102336,-74.77880859375,nan,-80.0,0.5291991914337636,True,171,0
283303186,G17323921546699,381119901605177216,J003954.94+402405.4,2014-12-21,57013,57012,M31011N40M2,3,186,9.9789581,40.401501,0.9399999976158142,4.340000152587891,3.440000057220459,4.53000020980835,3.0199999809265137,STAR,F0,-0.0020148500334471464,0.0001250200002687052,156480099792672702,-999.0,-999.0,-999.0,-999.0,-999.0,381119901605177216,18.71086311340332,Obj,0,0.0,9.9789581,40.401501,0,0,9.97891694499,40.40148534896,0.0033239000476896763,0.0025947000831365585,98.0199966430664,381119901605177216,9.97891691957,0.1767,40.40148708479,0.1457,0.0439,0.2013,0.218,0.391,-0.004,0.2,0.391,0.158,291,-1.4732,262.89,0.0,0.0,31,,,19,0.938,False,617.45,1.3016,18.710863,429.243,9.81072,18.756783,289.162,18.595041,1.164,0.161741,,,0,,,156480099789362435,,,,0.003582,0.024972,0.032907,18.710863,0.003582,617.45,0.003,3.3112,2.6109,-0.069,0.126112,-567.8123550415039,nan,-560.0,0.17105856756560314,True,572,0
